iter,t_ms,y0_angle,y1_position,uLocal,uRemote,uOut,uDiff,loopIntervalMs,tcpRttMs,clamped
562,16935.181,-1.232574,3.449592,-86.672848,-86.744693,-86.744693,0.071845,30.002,4.455,0
563,16964.569,-0.790863,3.375672,-58.357247,-58.403709,-58.403709,0.046462,30.031,4.146,0
564,16994.084,-0.349152,3.227833,-49.429518,-49.443726,-49.443726,0.014207,30.047,3.625,0
565,17027.268,0.534302,3.129273,-4.649551,-4.778366,-4.778366,0.128815,30.093,6.560,0
566,17054.854,0.534302,3.030713,-41.305685,-41.391917,-41.391917,0.086233,30.045,4.123,0
567,17087.585,0.976013,3.006073,-7.279293,-7.363433,-7.363433,0.084140,30.826,5.913,0
568,17117.492,1.417725,2.907513,7.512035,7.495557,7.495557,0.016478,29.997,6.013,0
569,17148.814,1.859436,2.907513,26.881768,26.771223,26.771223,0.110545,29.993,7.328,0
570,17177.684,1.859436,2.932153,14.968254,14.882934,14.882934,0.085320,29.970,6.275,0
571,17205.874,1.859436,2.981433,21.467307,21.371291,21.371291,0.096015,30.040,4.383,0
572,17236.640,1.859436,2.981433,26.266200,26.171119,26.171119,0.095081,30.411,4.757,0
573,17268.142,1.859436,2.981433,31.212933,31.105839,31.105839,0.107094,30.113,6.163,0
574,17295.659,1.417725,2.981433,3.252197,3.199939,3.199939,0.052259,29.451,4.208,0
575,17325.832,1.417725,3.006073,25.578677,25.530528,25.530528,0.048149,29.998,4.401,0
576,17355.832,0.976013,3.006073,-3.557867,-3.653938,-3.653938,0.096071,30.000,4.373,0
577,17385.660,0.976013,3.030713,17.666837,17.616787,17.616787,0.050049,30.004,4.224,0
578,17415.698,0.976013,3.030713,20.336020,20.280795,20.280795,0.055226,30.039,4.214,0
579,17445.722,0.976013,3.030713,23.079124,23.033523,23.033523,0.045601,30.079,4.179,0
580,17475.716,1.417725,3.030713,58.729772,58.671737,58.671737,0.058035,30.089,4.018,0
581,17507.413,0.976013,3.030713,12.001132,11.943552,11.943552,0.057579,30.818,4.988,0
582,17537.073,1.417725,3.153913,69.398180,69.323963,69.323963,0.074217,29.986,4.616,0
583,17566.702,1.417725,3.153913,55.219803,55.164701,55.164701,0.055103,30.006,4.239,0
584,17596.825,1.417725,3.227833,61.526259,61.476249,61.476249,0.050010,29.998,4.377,0
585,17627.445,0.976013,3.252472,33.079602,32.958928,32.958928,0.120674,30.003,4.989,0
586,17656.962,0.976013,3.351032,56.701781,56.677319,56.677319,0.024461,30.003,4.497,0
587,17686.939,0.534302,3.375672,27.089351,27.027534,27.027534,0.061817,30.001,4.491,0
588,17716.425,0.534302,3.474232,49.619529,49.540070,49.540070,0.079459,30.023,3.973,0
589,17746.873,0.534302,3.523512,52.638195,52.579618,52.579618,0.058577,29.979,4.415,0
590,17777.181,0.092590,3.597432,23.717669,23.705779,23.705779,0.011891,30.038,4.693,0
591,17807.374,0.534302,3.671351,77.109871,76.996951,76.996951,0.112920,29.970,4.905,0
592,17837.358,-0.349152,3.695991,-4.079215,-4.094523,-4.094523,0.015308,30.096,4.782,0
593,17868.654,0.092590,3.843831,68.485027,68.446702,68.446702,0.038324,30.058,6.007,0
594,17898.245,0.092590,3.843831,50.987685,50.949347,50.949347,0.038338,30.694,4.903,0
595,17929.520,-0.349152,3.991671,23.587268,23.528097,23.528097,0.059171,31.588,4.614,0
596,17957.548,-0.349152,4.065590,42.786434,42.771207,42.771207,0.015227,28.593,4.022,0
597,17988.025,-0.790863,4.090230,10.006470,9.924202,9.924202,0.082269,30.001,4.495,0
598,18017.877,-0.790863,4.188790,29.295192,29.232917,29.232917,0.062275,30.006,4.245,0
599,18047.891,-0.790863,4.213430,28.256817,28.196883,28.196883,0.059935,29.979,4.441,0
600,18078.111,-0.790863,4.287350,29.073835,28.977021,28.977021,0.096814,30.061,4.369,0
601,18109.738,-1.232574,4.336630,-3.972649,-4.056753,-4.056753,0.084103,29.969,6.160,0
602,18139.477,-1.232574,4.361270,11.715763,11.648624,11.648624,0.067139,29.969,5.976,0
603,18169.053,-0.790863,4.336630,41.088420,41.068668,41.068668,0.019752,29.988,5.537,0
604,18198.449,-0.790863,4.336630,21.950406,21.877542,21.877542,0.072864,29.999,4.975,0
605,18230.902,-0.349152,4.385910,54.945549,54.920577,54.920577,0.024972,30.022,7.461,0
606,18257.643,0.092590,4.435190,71.235927,71.138676,71.138676,0.097251,30.031,4.153,0
607,18287.987,0.092590,4.459830,54.908985,54.861504,54.861504,0.047481,30.081,4.412,0
608,18317.770,-0.349152,4.509109,24.233879,24.171065,24.171065,0.062814,30.084,3.971,0
609,18350.407,-0.349152,4.533750,42.149370,42.105616,42.105616,0.043753,30.809,5.806,0
610,18378.372,-0.790863,4.533750,8.748472,8.639995,8.639995,0.108478,29.995,3.828,0
611,18408.800,-0.790863,4.632309,28.155433,28.072780,28.072780,0.082652,30.005,4.253,0
612,18438.696,-0.790863,4.632309,26.345829,26.236872,26.236872,0.108957,30.000,4.133,0
613,18469.073,-1.232574,4.656949,-7.259983,-7.323030,-7.323030,0.063047,30.003,4.512,0
614,18499.134,-0.790863,4.706229,42.257434,42.193665,42.193665,0.063770,29.998,4.568,0
615,18528.428,-2.115997,4.681589,-76.603447,-76.613453,-76.613453,0.010006,30.004,3.856,0
616,18559.258,-0.349152,4.706229,104.099536,104.002247,104.002247,0.097288,30.004,4.573,0
617,18588.897,-0.790863,4.484469,-7.298167,-7.377920,-7.377920,0.079753,30.002,4.335,0
618,18618.810,-0.790863,4.730869,17.662683,17.602393,17.602393,0.060290,30.001,4.149,0
619,18648.593,-0.349152,4.706229,47.511297,47.457429,47.457429,0.053869,29.998,3.974,0
620,18679.991,-0.790863,4.706229,-3.392949,-3.523542,-3.523542,0.130592,30.066,5.155,0
621,18708.456,-0.790863,4.730869,13.584540,13.562290,13.562290,0.022251,30.078,3.683,0
622,18738.861,-0.790863,4.706229,11.190966,11.098212,11.098212,0.092754,30.056,4.019,0
623,18769.869,-0.349152,4.706229,42.665820,42.598980,42.598980,0.066841,30.804,4.289,0
624,18800.036,-0.790863,4.706229,-8.312346,-8.386491,-8.386491,0.074145,30.043,4.480,0
625,18829.919,-0.349152,4.706229,40.757029,40.709174,40.709174,0.047855,29.992,4.248,0
626,18860.327,-0.349152,4.681589,21.870748,21.821917,21.821917,0.048831,30.006,4.666,0
627,18889.581,-0.349152,4.730869,23.171115,23.070525,23.070525,0.100590,30.002,3.898,0
628,18919.861,-0.349152,4.730869,22.623481,22.574785,22.574785,0.048696,30.011,4.186,0
629,18950.136,-0.790863,4.730869,-10.683781,-10.764489,-10.764489,0.080708,30.091,4.428,0
630,18979.667,-0.790863,4.730869,5.480588,5.408116,5.408116,0.072472,29.874,4.087,0
631,19009.665,-0.349152,4.681589,35.252819,35.235761,35.235761,0.017058,29.989,3.955,0
632,19041.782,-0.790863,4.681589,-15.579971,-15.637110,-15.637110,0.057138,30.005,6.198,0
633,19070.010,-0.790863,4.706229,1.395054,1.274503,1.274503,0.120551,29.999,4.478,0
634,19099.996,-1.232574,4.656949,-34.724038,-34.794774,-34.794774,0.070736,30.041,4.463,0
635,19129.629,-1.232574,4.656949,-19.523498,-19.633075,-19.633075,0.109577,30.092,3.946,0
636,19160.054,-1.232574,4.583029,-24.585990,-24.659291,-24.659291,0.073301,30.070,4.234,0
637,19190.973,-1.232574,4.583029,-26.987362,-27.058321,-27.058321,0.070958,30.814,4.213,0
638,19221.023,-1.674286,4.533750,-64.149173,-64.142781,-64.142781,-0.006393,30.018,4.273,0
639,19250.562,-1.232574,4.459830,-19.604404,-19.704929,-19.704929,0.100525,29.989,3.942,0
640,19280.591,-2.115997,4.262710,-112.026262,-112.022028,-112.022028,-0.004234,29.997,4.049,0
641,19310.674,-2.115997,4.238070,-81.777287,-81.854515,-81.854515,0.077227,30.000,4.143,0
642,19340.777,-2.115997,4.040951,-93.094192,-93.145138,-93.145138,0.050946,30.002,4.230,0
643,19372.733,-2.115997,3.942391,-100.651068,-100.723445,-100.723445,0.072376,30.003,6.223,0
644,19400.316,-2.115997,3.843831,-108.513478,-108.570723,-108.570723,0.057245,30.021,3.793,0
645,19430.511,-1.674286,3.695991,-85.109442,-85.172162,-85.172162,0.062720,29.988,3.962,0
646,19460.344,-1.232574,3.548152,-78.136404,-78.213136,-78.213136,0.076732,29.999,4.006,0
647,19491.009,-0.790863,3.400312,-70.074022,-70.124513,-70.124513,0.050491,29.993,4.655,0
648,19521.738,0.534302,3.227833,4.079670,3.996081,3.996081,0.083589,31.430,3.833,0
649,19552.743,0.534302,3.079993,-51.644459,-51.723188,-51.723188,0.078729,28.645,6.215,0
650,19581.870,1.417725,3.079993,16.257829,16.216454,16.216454,0.041375,30.064,5.263,0
651,19611.894,1.859436,2.956793,13.602770,13.482826,13.482826,0.119944,30.117,5.208,0
652,19642.977,2.742889,2.956793,67.065448,67.008800,67.008800,0.056648,30.775,5.606,0
653,19675.449,3.184601,2.956793,71.787774,71.721436,71.721436,0.066338,29.990,8.049,0
654,19702.499,3.626312,2.956793,95.283945,95.124704,95.124704,0.159241,30.395,4.484,0
655,19731.642,3.184601,2.956793,54.069495,54.045880,54.045880,0.023614,29.604,4.162,0
656,19761.457,2.742889,3.006073,48.718741,48.610241,48.610241,0.108500,30.004,3.835,0
657,19791.657,1.859436,3.030713,8.395546,8.270403,8.270403,0.125143,30.014,4.062,0
658,19821.483,1.417725,3.153913,19.781858,19.744618,19.744618,0.037240,29.998,3.983,0
659,19851.813,0.534302,3.178553,-24.059028,-24.157065,-24.157065,0.098037,29.971,4.334,0
660,19881.394,0.092590,3.203192,-19.234411,-19.261446,-19.261446,0.027036,30.032,3.805,0
661,19911.241,-0.349152,3.153913,-35.628967,-35.680645,-35.680645,0.051678,29.973,3.735,0
662,19941.816,-0.349152,3.129273,-19.184523,-19.249248,-19.249248,0.064725,30.402,3.966,0
663,19972.702,-0.790863,3.079993,-54.209193,-54.292918,-54.292918,0.083724,30.000,4.869,0
664,20001.628,-0.790863,3.055353,-38.877656,-38.935064,-38.935064,0.057408,29.713,4.093,0
665,20032.306,-0.790863,2.981433,-42.922110,-42.998730,-42.998730,0.076620,30.064,4.684,0
666,20063.171,-0.349152,2.956793,-12.287479,-12.327448,-12.327448,0.039970,30.820,4.740,0
667,20094.144,-0.349152,2.907513,-32.090367,-32.113833,-32.113833,0.023465,30.002,5.709,0
668,20123.139,0.092590,2.907513,0.385123,0.351166,0.351166,0.033957,29.999,4.733,0
669,20153.388,0.534302,2.882873,15.329629,15.238006,15.238006,0.091624,30.003,5.013,0
670,20182.604,0.534302,2.882873,-0.640888,-0.663592,-0.663592,0.022703,30.023,4.240,0
671,20214.208,0.534302,2.882873,0.983154,0.926147,0.926147,0.057007,29.991,5.848,0
672,20243.390,0.534302,2.882873,2.607196,2.546638,2.546638,0.060558,29.998,5.045,0
673,20273.758,0.534302,2.882873,4.231239,4.189164,4.189164,0.042075,30.006,5.388,0
674,20302.379,0.534302,2.882873,5.855281,5.822719,5.822719,0.032562,30.001,4.007,0
675,20332.340,0.534302,2.882873,7.479323,7.406247,7.406247,0.073076,30.006,3.971,0
676,20363.603,0.534302,2.882873,9.103365,9.006578,9.006578,0.096788,29.997,4.787,0
677,20393.036,0.976013,2.882873,43.634877,43.603800,43.603800,0.031077,30.058,4.480,0
678,20422.584,0.976013,2.882873,28.694757,28.628834,28.628834,0.065923,30.064,3.927,0
679,20452.778,0.976013,3.006073,35.500997,35.427559,35.427559,0.073438,30.066,4.107,0
680,20484.060,1.417725,3.104633,74.041917,73.991521,73.991521,0.050395,30.826,4.571,0
681,20514.196,1.417725,3.227833,64.010452,63.922966,63.922966,0.087487,30.005,4.664,0
682,20544.117,1.417725,3.326392,70.770251,70.704757,70.704757,0.065494,30.009,4.549,0
683,20575.191,1.417725,3.326392,74.351526,74.271323,74.271323,0.080203,29.991,5.635,0
684,20607.660,0.976013,3.424952,48.583270,48.521919,48.521919,0.061351,30.006,8.131,0
685,20635.168,3.184601,3.548152,237.356323,237.285836,237.285836,0.070487,29.998,5.588,0
686,20664.458,0.534302,3.622072,-38.041003,-38.130408,-38.130408,0.089405,30.051,4.937,0
687,20693.629,0.092590,4.114871,52.851263,52.843479,52.843479,0.007783,29.973,4.034,0
688,20725.132,-0.790863,4.016311,0.604723,0.513835,0.513835,0.090888,29.973,5.615,0
689,20753.922,-2.557739,4.188790,-91.260210,-91.322556,-91.322556,0.062346,29.997,4.458,0
690,20785.965,-2.999451,4.164150,-60.801204,-60.785915,-60.785915,-0.015289,30.037,6.366,0
691,20814.273,-3.441162,3.967031,-89.573125,-89.625999,-89.625999,0.052874,30.047,4.670,0
692,20844.035,-3.441162,3.917751,-81.150698,-81.178732,-81.178732,0.028034,30.065,4.317,0
693,20873.612,-3.441162,3.868471,-90.845156,-90.854610,-90.854610,0.009454,30.096,3.819,0
694,20906.048,-2.999451,3.843831,-66.821488,-66.802285,-66.802285,-0.019203,30.806,5.455,0
695,20934.726,-2.999451,3.720631,-95.608172,-95.628740,-95.628740,0.020567,30.011,4.157,0
696,20964.573,-2.115997,3.671351,-38.178982,-38.272980,-38.272980,0.093999,29.981,3.978,0
697,20994.705,-1.674286,3.498872,-51.093745,-51.123427,-51.123427,0.029683,29.979,4.181,0
698,21024.812,-0.790863,3.474232,-7.081146,-7.166797,-7.166797,0.085652,30.001,4.313,0
699,21054.786,0.092590,3.375672,18.581032,18.540327,18.540327,0.040705,29.993,4.284,0
700,21085.242,0.092590,3.326392,-17.523533,-17.563112,-17.563112,0.039578,30.004,4.792,0
701,21115.554,0.534302,3.326392,16.095965,15.981258,15.981258,0.114707,30.002,5.044,0
702,21144.681,1.417725,3.301752,65.095308,65.054799,65.054799,0.040509,30.018,4.253,0
703,21174.957,1.859436,3.326392,67.429850,67.288925,67.288925,0.140925,29.983,4.492,0
704,21204.434,2.301178,3.449592,91.656418,91.573873,91.573873,0.082545,30.008,3.925,0
705,21235.271,2.301178,3.474232,80.530626,80.449831,80.449831,0.080795,30.033,4.765,0
706,21265.292,1.859436,3.523512,55.278463,55.192166,55.192166,0.086298,30.067,4.699,0
707,21294.819,0.976013,3.597432,14.432983,14.371619,14.371619,0.061364,30.073,4.179,0
708,21325.381,0.534302,3.671351,21.887168,21.773308,21.773308,0.113860,30.834,3.884,0
709,21355.984,-0.349152,3.695991,-23.964998,-23.970621,-23.970621,0.005623,30.003,4.494,0
710,21386.014,0.092590,3.720631,44.521324,44.455106,44.455106,0.066218,29.999,4.518,0
711,21415.957,-0.790863,3.671351,-40.067154,-40.187603,-40.187603,0.120449,30.004,4.452,0
712,21446.538,-0.790863,3.769911,-2.928881,-2.984976,-2.984976,0.056096,30.027,4.981,0
713,21476.593,-1.232574,3.671351,-40.994532,-41.102829,-41.102829,0.108296,29.975,5.026,0
714,21507.214,-1.232574,3.671351,-25.744712,-25.777571,-25.777571,0.032859,30.015,5.714,0
715,21536.791,-1.232574,3.646712,-29.274563,-29.340429,-29.340429,0.065866,30.029,5.291,0
716,21565.644,-1.232574,3.646712,-31.917410,-32.004334,-32.004334,0.086924,29.973,4.186,0
717,21596.933,-0.349152,3.622072,30.365181,30.313734,30.313734,0.051448,30.002,5.454,0
718,21626.517,-0.790863,3.597432,-39.131505,-39.196851,-39.196851,0.065346,30.000,5.025,0
719,21656.638,-0.349152,3.622072,10.716494,10.694905,10.694905,0.021590,30.021,5.132,0
720,21685.975,0.092590,3.548152,22.926488,22.879428,22.879428,0.047060,30.056,4.424,0
721,21716.787,0.092590,3.572792,6.880443,6.821178,6.821178,0.059265,30.058,5.195,0
722,21746.116,0.092590,3.597432,8.210861,8.145869,8.145869,0.064992,30.075,4.426,0
723,21777.330,0.092590,3.597432,8.728159,8.639579,8.639579,0.088580,30.792,4.814,0
724,21806.689,0.092590,3.597432,9.319377,9.254712,9.254712,0.064666,30.021,4.179,0
725,21837.180,0.092590,3.597432,9.910595,9.849740,9.849740,0.060856,29.977,4.711,0
726,21867.311,0.534302,3.597432,43.409358,43.310264,43.310264,0.099094,29.994,4.843,0
727,21897.247,0.534302,3.597432,27.436376,27.317239,27.317239,0.119136,30.037,4.716,0
728,21926.934,0.534302,3.720631,33.209761,33.157321,33.157321,0.052440,29.999,4.388,0
729,21957.240,0.534302,3.794551,36.994734,36.933267,36.933267,0.061467,30.009,4.687,0
730,21986.952,0.976013,3.893111,74.657990,74.570553,74.570553,0.087437,29.959,4.478,0
731,22016.673,1.417725,3.967031,94.877509,94.812345,94.812345,0.065164,30.059,4.150,0
732,22046.639,-0.790863,4.090230,-79.533634,-79.609479,-79.609479,0.075845,29.966,4.059,0
733,22084.002,0.534302,4.114871,106.412564,106.298784,106.298784,0.113780,29.993,11.514,0
734,22108.137,0.534302,3.917751,48.554611,48.485725,48.485725,0.068886,30.479,5.155,0
735,22140.774,0.534302,4.188790,59.844892,59.768864,59.768864,0.076027,29.652,8.119,0
736,22167.020,0.092590,4.361270,33.587953,33.562280,33.562280,0.025673,30.060,4.316,0
737,22198.194,0.092590,4.435190,53.853347,53.804784,53.804784,0.048563,30.800,4.670,0
738,22228.165,-0.349152,4.484469,23.027937,22.938982,22.938982,0.088954,30.006,4.693,0
739,22258.153,-0.349152,4.607669,44.203267,44.151376,44.151376,0.051891,30.011,4.660,0
740,22287.758,-0.790863,4.632309,11.329668,11.246493,11.246493,0.083175,30.016,4.263,0
741,22321.409,-1.232574,4.730869,-2.234872,-2.300849,-2.300849,0.065977,29.994,7.886,0
742,22347.984,-0.790863,4.730869,45.437009,45.369244,45.369244,0.067766,29.984,4.513,0
743,22379.125,-1.232574,4.706229,-7.458555,-7.535865,-7.535865,0.077311,30.011,5.632,0
744,22409.351,-0.790863,4.780149,43.027215,42.958057,42.958057,0.069157,29.995,5.868,0
745,22438.329,-0.790863,4.804789,24.453456,24.392068,24.392068,0.061388,30.003,4.839,0
746,22469.338,-0.349152,4.903348,59.052630,58.989515,58.989515,0.063115,30.005,5.850,0
747,22499.158,-0.349152,4.903348,40.705968,40.566486,40.566486,0.139482,30.008,5.654,0
748,22528.132,0.092590,4.952629,74.864403,74.810965,74.810965,0.053438,30.068,4.563,0
749,22558.875,-0.349152,4.977268,25.679389,25.592761,25.592761,0.086628,30.080,5.230,0
750,22589.597,-0.349152,5.051188,45.346751,45.272445,45.272445,0.074306,30.856,4.846,0
751,22620.027,-0.349152,5.051188,44.757230,44.674519,44.674519,0.082711,30.008,5.353,0
752,22651.133,-0.790863,5.125108,13.928751,13.845294,13.845294,0.083458,29.998,6.459,0
753,22678.957,-0.790863,5.223668,33.173121,33.084904,33.084904,0.088217,29.998,4.303,0
754,22709.555,-0.790863,5.223668,31.422650,31.357042,31.357042,0.065608,30.007,4.886,0
755,22739.304,-1.232574,5.272948,-1.308442,-1.376336,-1.376336,0.067894,30.004,4.596,0
756,22769.668,-0.790863,5.297587,47.381038,47.309608,47.309608,0.071430,29.999,5.008,0
757,22799.846,-0.790863,5.322227,29.006866,28.922233,28.922233,0.084633,30.024,5.086,0
758,22829.680,-1.232574,5.396147,-2.972706,-3.085102,-3.085102,0.112396,30.002,5.024,0
759,22858.636,-0.790863,5.396147,44.839623,44.726841,44.726841,0.112782,29.977,3.913,0
760,22889.028,-0.790863,5.396147,25.733640,25.648441,25.648441,0.085200,30.035,4.401,0
761,22921.456,-0.790863,5.445427,25.927265,25.806784,25.806784,0.120481,29.992,6.797,0
762,22949.415,-0.790863,5.445427,24.346811,24.284557,24.284557,0.062253,30.083,4.693,0
763,22978.805,-0.790863,5.445427,22.914196,22.807412,22.807412,0.106784,30.060,3.976,0
764,23010.066,-0.349152,5.470067,55.204634,55.108376,55.108376,0.096259,30.833,4.441,0
765,23041.242,-0.349152,5.470067,37.136401,37.082211,37.082211,0.054190,30.013,5.641,0
766,23069.995,-0.349152,5.519347,38.441696,38.305803,38.305803,0.135893,30.170,4.165,0
767,23100.124,-0.349152,5.519347,37.972911,37.882635,37.882635,0.090275,29.817,4.027,0
768,23129.827,-0.349152,5.543987,38.467549,38.414183,38.414183,0.053367,30.003,4.226,0
769,23162.465,-0.349152,5.568627,38.890732,38.813726,38.813726,0.077006,29.995,6.908,0
770,23190.076,-0.790863,5.593267,6.408909,6.303464,6.303464,0.105445,30.017,4.538,0
771,23219.801,-0.790863,5.642547,24.216766,24.154003,24.154003,0.062764,29.985,4.281,0
772,23250.129,-0.349152,5.642547,55.563493,55.528651,55.528651,0.034842,30.004,4.565,0
773,23279.878,-0.349152,5.642547,37.586428,37.505243,37.505243,0.081185,30.012,4.347,0
774,23309.776,-0.349152,5.667187,38.093386,38.036796,38.036796,0.056591,29.994,4.237,0
775,23339.911,-0.349152,5.667187,37.713305,37.627993,37.627993,0.085313,30.012,4.367,0
776,23369.918,-0.349152,5.667187,37.407144,37.321385,37.321385,0.085758,30.065,4.302,0
777,23399.546,-0.349152,5.667187,37.100983,36.999065,36.999065,0.101917,30.067,3.879,0
778,23430.663,-0.349152,5.691827,37.610405,37.523867,37.523867,0.086538,30.874,4.096,0
779,23460.489,-0.349152,5.691827,37.232788,37.178334,37.178334,0.054454,30.008,3.941,0
780,23491.202,-0.349152,5.691827,36.929091,36.879822,36.879822,0.049268,29.987,4.660,0
781,23520.470,0.092590,5.691827,69.535172,69.449373,69.449373,0.085799,30.004,3.922,0
782,23550.497,0.092590,5.716466,53.481701,53.412129,53.412129,0.069572,29.999,3.946,0
783,23580.368,0.092590,5.765747,55.842107,55.835310,55.835310,0.006797,30.003,3.813,0
784,23610.690,0.092590,5.790387,57.317897,57.214545,57.214545,0.103353,30.003,4.122,0
785,23640.504,-0.790863,5.839666,-6.131623,-6.205875,-6.205875,0.074253,30.004,3.943,0
786,23670.891,-0.349152,5.888946,62.204107,62.155190,62.155190,0.048917,30.002,4.084,0
787,23701.549,-0.349152,5.888946,44.103842,44.016424,44.016424,0.087418,30.011,4.832,0
788,23731.658,-0.349152,6.012146,47.897776,47.776425,47.776425,0.121351,29.997,4.968,0
789,23761.409,-0.790863,6.012146,14.349041,14.253150,14.253150,0.095891,30.022,4.550,0
790,23791.136,-0.790863,6.061426,32.272706,32.187135,32.187135,0.085572,30.067,4.334,0
791,23821.426,-1.232574,6.061426,-2.153618,-2.280223,-2.280223,0.126605,30.096,4.389,0
792,23852.193,-1.232574,6.110706,14.670698,14.598312,14.598312,0.072386,30.035,5.184,0
793,23884.113,-1.232574,6.110706,12.052493,11.978269,11.978269,0.074225,30.786,6.356,0
794,23912.610,-1.232574,6.110706,9.582129,9.497474,9.497474,0.084655,30.032,4.855,0
795,23941.746,-1.232574,6.110706,7.111764,7.023781,7.023781,0.087984,30.006,3.964,0
796,23971.952,-0.790863,6.110706,37.548870,37.455064,37.455064,0.093805,30.004,4.162,0
797,24002.355,-1.232574,6.110706,-14.393127,-14.492574,-14.492574,0.099447,30.003,4.552,0
798,24031.666,-0.790863,6.135345,34.527969,34.436116,34.436116,0.091853,30.041,3.938,0
799,24061.995,-1.232574,6.110706,-18.301031,-18.421127,-18.421127,0.120096,30.118,4.170,0
800,24091.566,-1.232574,6.135345,-2.213488,-2.297228,-2.297228,0.083740,29.807,3.958,0
801,24121.608,-1.232574,6.110706,-5.570856,-5.663919,-5.663919,0.093063,29.998,4.006,0
802,24151.952,-1.674286,6.110706,-40.874848,-40.930242,-40.930242,0.055395,29.996,4.331,0
803,24182.701,-1.674286,6.086066,-27.596596,-27.668941,-27.668941,0.072345,30.000,5.079,0
804,24211.677,-1.674286,5.987506,-34.362120,-34.403633,-34.403633,0.041512,30.072,4.035,0
805,24242.038,-1.674286,5.913586,-40.100157,-40.168029,-40.168029,0.067872,30.083,4.279,0
806,24272.230,-2.115997,5.839666,-78.826975,-78.897674,-78.897674,0.070699,30.067,4.341,0
807,24302.601,-2.557739,5.716466,-102.630500,-102.711348,-102.711348,0.080849,30.801,3.887,0
808,24332.788,-2.557739,5.568627,-95.307391,-95.354356,-95.354356,0.046965,30.023,4.130,0
809,24363.296,-2.557739,5.445427,-104.779279,-104.868038,-104.868038,0.088759,29.970,4.729,0
810,24394.440,-2.115997,5.371508,-79.796424,-79.806084,-79.806084,0.009661,30.008,5.845,0
811,24423.129,-2.115997,5.199028,-107.706277,-107.804518,-107.804518,0.098241,29.997,4.539,0
812,24452.889,-1.674286,5.075828,-83.129377,-83.170981,-83.170981,0.041604,30.013,4.100,0
813,24482.921,-1.232574,4.854069,-78.539028,-78.681126,-78.681126,0.142098,30.002,4.127,0
814,24513.595,-0.349152,4.681589,-38.032408,-38.049260,-38.049260,0.016852,29.998,4.816,0
815,24543.343,0.534302,4.509109,-13.148334,-13.258104,-13.258104,0.109770,30.001,4.552,0
816,24572.740,1.417725,4.385910,15.554738,15.527457,15.527457,0.027281,30.006,3.935,0
817,24603.693,2.301178,4.361270,49.571983,49.418350,49.418350,0.153633,29.996,4.890,0
818,24635.412,2.301178,4.361270,20.496855,20.380437,20.380437,0.116419,30.056,6.578,0
819,24663.974,3.184601,4.410550,94.132109,94.088524,94.088524,0.043585,30.092,5.048,0
820,24694.849,3.626312,4.385910,99.141792,98.952928,98.952928,0.188864,30.079,5.859,0
821,24725.033,3.184601,4.385910,58.144173,58.032635,58.032635,0.111538,30.795,5.226,0
822,24757.030,2.742889,4.459830,53.751915,53.631266,53.631266,0.120649,30.154,6.659,0
823,24785.936,1.859436,4.509109,14.315727,14.176862,14.176862,0.138865,30.581,5.337,0
824,24814.240,0.976013,4.632309,-7.131583,-7.231922,-7.231922,0.100339,29.395,4.294,0
825,24845.351,0.092590,4.656949,-34.260429,-34.335527,-34.335527,0.075098,29.882,5.503,0
826,24876.364,0.092590,4.656949,1.699741,1.620048,1.620048,0.079693,30.007,6.488,0
827,24907.324,0.092590,4.583029,-0.049841,-0.118491,-0.118491,0.068650,29.999,7.492,0
828,24935.886,-0.790863,4.607669,-64.139968,-64.233875,-64.233875,0.093908,29.969,6.068,0
829,24963.554,-1.232574,4.607669,-63.299628,-63.383142,-63.383142,0.083514,30.011,3.762,0
830,24994.798,-0.790863,4.484469,-19.422306,-19.506149,-19.506149,0.083843,30.119,4.870,0
831,25023.835,-0.790863,4.459830,-39.065408,-39.138217,-39.138217,0.072809,29.885,4.038,0
832,25054.651,-0.349152,4.435190,-8.430780,-8.504891,-8.504891,0.074111,30.108,4.723,0
833,25085.692,0.092590,4.410550,5.639534,5.580914,5.580914,0.058620,30.034,5.706,0
834,25114.429,0.092590,4.410550,-11.283696,-11.306618,-11.306618,0.022923,30.078,4.432,0
835,25145.041,0.534302,4.435190,23.111962,22.965276,22.965276,0.146686,30.781,4.244,0
836,25175.089,0.534302,4.435190,7.148836,7.060901,7.060901,0.087935,30.013,4.308,0
837,25215.132,0.976013,4.484469,43.466715,43.383451,43.383451,0.083263,29.986,14.289,0
838,25234.695,0.534302,4.484469,-4.368553,-4.519350,-4.519350,0.150797,30.018,3.916,0
839,25264.759,0.976013,4.583029,51.253895,51.183814,51.183814,0.070081,29.989,3.957,0
840,25294.659,0.976013,4.607669,37.003694,36.911487,36.911487,0.092207,30.005,3.880,0
841,25325.004,1.417725,4.755509,77.631622,77.581558,77.581558,0.050064,30.002,4.203,0
842,25355.009,1.859436,4.829429,98.893707,98.742534,98.742534,0.151173,29.996,4.216,0
843,25385.843,1.859436,4.878708,87.766174,87.646006,87.646006,0.120168,30.007,4.994,0
844,25415.074,1.859436,5.001908,96.832718,96.745594,96.745594,0.087124,30.007,4.198,0
845,25444.686,1.859436,5.100468,104.874235,104.711629,104.711629,0.162606,29.994,3.880,0
846,25475.400,0.976013,5.248308,48.815682,48.716244,48.716244,0.099438,30.055,4.486,0
847,25504.782,0.534302,5.420787,59.475531,59.369240,59.369240,0.106291,30.086,3.826,0
